sale_id,vin,dealer_id,sale_date,msrp,discount_amount,sale_price,finance_type,sales_channel,trade_in_flag,days_on_lot
13365,1C3NRJSHJ07603595,DLR7099,2024-08-18,46200.0,2682.64,43517.36,Lease,Retail,0,82
13366,ZARPMK3EW85853752,DLR3717,2023-07-30,46100.0,1368.23,44731.77,Lease,Retail,0,13
13367,ZFA7D2KC243645137,DLR3776,2022-12-02,30100.0,2768.58,27331.42,Lease,Retail,0,34
13368,1C4VVEAWU93793465,DLR3949,2023-09-07,41500.0,3103.45,38396.55,Lease,Retail,1,78
13369,1C4VVEAWU93793465,DLR3717,2024-03-19,41500.0,1629.29,39870.71,Lease,Retail,0,16
13370,1C4A2YJ1V40089585,DLR5121,2022-06-12,62400.0,5566.94,56833.06,Loan,Fleet,0,27
13371,ZFAVFS9CW02993277,DLR6703,2024-06-04,84800.0,1989.55,82810.45,Lease,Retail,0,1
13372,2C3G25NTJ19992884,DLR8921,2022-11-27,40700.0,6781.72,33918.28,Loan,Fleet,0,2
13373,1C3CW4VLC63646308,DLR2029,2022-06-26,84600.0,12900.28,71699.72,Loan,Fleet,0,6
13374,2C33ZC1MD20665936,DLR1639,2024-12-07,95000.0,5605.01,89394.99,Loan,Retail,0,15
13375,ZARSBNKY905359709,DLR6785,2022-01-04,28200.0,2061.21,26138.79,Lease,Retail,1,39
13376,ZFAX40R1828544728,DLR9294,2024-08-21,63200.0,1950.91,61249.09,Loan,Retail,0,7
13377,1C3FEGGBM25372289,DLR7099,2024-11-01,88000.0,17581.28,70418.72,Loan,Fleet,0,11
13378,1C4ACDVT870796492,DLR3949,2023-10-12,34000.0,1530.87,32469.13,Lease,Retail,0,30
13379,1C6PLMLFT15937882,DLR3924,2023-12-14,83900.0,9973.39,73926.61,Loan,Rental,0,3
13380,1C419S0PN24118706,DLR1448,2024-10-14,34300.0,6316.13,27983.87,Loan,Rental,0,5
13381,3C6V9D41K94384972,DLR7296,2022-10-09,34900.0,2331.31,32568.69,Cash,Retail,0,20
13382,ZFARH8E2D14313744,DLR5600,2022-09-01,67100.0,6277.85,60822.15,Lease,Retail,0,15
13383,3C6VZMTLT32258551,DLR4885,2022-12-17,34000.0,5298.01,28701.99,Loan,Fleet,0,6
13384,1B3KBP3SD95052146,DLR3650,2023-08-25,75200.0,6587.89,68612.11,Lease,Retail,0,28
13385,1B3CRVCTL97040587,DLR3381,2023-03-09,68200.0,1801.55,66398.45,Lease,Retail,0,23
13386,1C3CW4VLC63646308,DLR9783,2022-04-23,84600.0,6855.89,77744.11,Lease,Retail,0,3
13387,1C4H5E08P02819855,DLR7144,2022-08-19,93800.0,8295.78,85504.22,Loan,Retail,0,15
13388,3C6U95A0Z52614498,DLR5706,2022-12-10,84300.0,6857.55,77442.45,Lease,Retail,1,1
13389,3C63VC0U857154386,DLR6172,2023-09-22,65500.0,4500.5,60999.5,Loan,Retail,1,27
13390,ZFACPJEN123636469,DLR7474,2024-02-23,31500.0,1820.5,29679.5,Lease,Retail,0,7
13391,1C3NRJSHJ07603595,DLR7906,2024-11-08,46200.0,2956.67,43243.33,Loan,Retail,0,12
13392,1C6EGRVPA30533230,DLR3717,2023-01-26,67200.0,1396.22,65803.78,Loan,Retail,1,39
13393,ZFA70GF9S84034250,DLR7877,2023-11-06,42300.0,4143.48,38156.52,Loan,Fleet,0,16
13394,3C6N9YVZ472032298,DLR6833,2023-12-20,45000.0,4686.42,40313.58,Loan,Retail,0,30
13395,2C3WAJ3L864332468,DLR6570,2024-10-11,24000.0,1099.72,22900.28,Cash,Retail,1,61
13396,1C4CSPZT700602653,DLR7618,2024-09-21,68300.0,2128.43,66171.57,Lease,Retail,0,3
13397,1C4VVEAWU93793465,DLR9908,2022-07-04,41500.0,3223.19,38276.81,Loan,Fleet,0,29
13398,ZFAR87XYE95636516,DLR3924,2024-12-24,61600.0,4679.4,56920.6,Lease,Retail,1,19
13399,ZARWTTTVS03143886,DLR6570,2022-12-07,69300.0,3338.64,65961.36,Loan,Retail,0,76
13400,1C6ML91RY43758636,DLR3794,2024-07-14,85000.0,3836.26,81163.74,Loan,Retail,0,50
13401,1B34K2SHR72380131,DLR4387,2024-02-14,41100.0,3887.1,37212.9,Cash,Fleet,0,15
13402,1B3BNWBC356229392,DLR4387,2023-06-07,34000.0,2696.64,31303.36,Loan,Retail,0,5
13403,2C3WAJ3L864332468,DLR5408,2023-01-26,24000.0,2464.26,21535.74,Loan,Fleet,0,5
13404,1B3A3K3SM52122577,DLR1533,2024-10-14,51600.0,5957.92,45642.08,Lease,Retail,0,16
13405,3C6P4TCB222514775,DLR5644,2022-01-22,40800.0,2307.36,38492.64,Cash,Retail,0,34
13406,3C6YT3DHZ35454737,DLR9783,2023-03-22,46300.0,2435.4,43864.6,Lease,Retail,0,96
13407,1B3SC60T686617199,DLR4965,2023-11-22,85000.0,9784.06,75215.94,Lease,Retail,1,4
13408,ZAR8C7Y1H82521720,DLR7877,2022-12-22,29200.0,3037.21,26162.79,Lease,Retail,1,7
13409,1C6ML91RY43758636,DLR3148,2023-09-02,85000.0,6774.55,78225.45,Loan,Retail,1,32
13410,ZFA7D9F8J14736535,DLR6742,2022-11-19,34300.0,5683.8,28616.2,Loan,Rental,0,6
13411,ZFAX40R1828544728,DLR7099,2024-01-09,63200.0,4984.32,58215.68,Lease,Retail,0,25
13412,1C419S0PN24118706,DLR4387,2024-11-07,34300.0,1191.01,33108.99,Lease,Retail,0,1
13413,1C3FEGGBM25372289,DLR3641,2024-11-12,88000.0,6041.82,81958.18,Loan,Retail,0,13
13414,ZFAJN6FPL62670412,DLR3935,2023-01-11,28500.0,1691.39,26808.61,Loan,Retail,1,4
13415,1C4DMHY7J08371270,DLR5098,2023-02-08,85000.0,3962.98,81037.02,Loan,Retail,0,33
13416,3C6VVZLAJ02047508,DLR3717,2024-11-03,85000.0,5514.57,79485.43,Loan,Retail,0,14
13417,ZFACPJEN123636469,DLR6565,2024-04-21,31500.0,1288.97,30211.03,Lease,Retail,1,11
13418,3C6MLZ5LZ29854339,DLR3650,2024-03-28,30000.0,1382.23,28617.77,Lease,Retail,0,4
13419,1C6JCAVWA70003524,DLR1760,2024-06-13,56000.0,1289.79,54710.21,Cash,Retail,1,13
13420,1B3X791RD68469072,DLR8921,2024-10-26,26000.0,2499.02,23500.98,Loan,Retail,0,4
13421,1C6Y8NH8S49379788,DLR5408,2024-12-23,66800.0,7083.58,59716.42,Loan,Retail,1,43
13422,3C63Y3DZB91458613,DLR9783,2023-09-29,84600.0,10277.0,74323.0,Loan,Fleet,0,9
13423,1C4GM1X2G59461962,DLR1004,2022-05-31,65800.0,2984.8,62815.2,Lease,Retail,0,141
13424,2C34J4CAB87222265,DLR9399,2022-10-20,57300.0,2166.21,55133.79,Loan,Retail,0,1
13425,1C4V0E5T554410948,DLR1448,2022-10-25,45000.0,2318.3,42681.7,Lease,Retail,1,13
13426,ZFAX40R1828544728,DLR2972,2022-08-03,63200.0,5616.59,57583.41,Lease,Retail,0,6
13427,1C4CSPZT700602653,DLR3717,2024-12-04,68300.0,5907.38,62392.62,Lease,Retail,1,59
13428,1C6TXFXAK71747066,DLR4190,2023-06-05,46700.0,3155.84,43544.16,Cash,Retail,0,17
13429,2C34J4CAB87222265,DLR4610,2023-02-17,57300.0,1437.79,55862.21,Lease,Retail,1,8
13430,1B3BNWBC356229392,DLR3166,2023-01-11,34000.0,2450.62,31549.38,Lease,Retail,1,16
13431,ZFA7D9F8J14736535,DLR3717,2023-07-11,34300.0,4902.75,29397.25,Loan,Fleet,0,8
13432,3C675WV0P10386890,DLR6924,2024-11-11,46000.0,3285.42,42714.58,Loan,Retail,0,79
13433,1C4DMHY7J08371270,DLR5157,2023-01-31,85000.0,11568.27,73431.73,Lease,Fleet,0,2
13434,1C64Y3EK461740028,DLR8069,2022-05-24,50900.0,3264.11,47635.89,Lease,Retail,0,53
13435,ZFA7D2KC243645137,DLR1852,2024-09-07,30100.0,1561.67,28538.33,Lease,Retail,1,17
13436,ZAR5E5J0476452446,DLR9071,2024-04-09,33100.0,4894.86,28205.14,Loan,Fleet,0,1
13437,ZFARH8E2D14313744,DLR7511,2022-10-12,67100.0,2445.22,64654.78,Lease,Retail,0,32
13438,2C3L0159E35342202,DLR3148,2023-06-08,55700.0,2581.01,53118.99,Loan,Retail,1,30
13439,1C6ZPT1FB86412639,DLR6570,2024-05-14,28000.0,952.7,27047.3,Loan,Retail,0,13
13440,ZARGXGNY272326080,DLR4965,2022-01-13,32000.0,3723.68,28276.32,Cash,Fleet,0,20
13441,1C6WRZ5JB45771929,DLR3095,2024-05-08,32200.0,1847.76,30352.24,Loan,Retail,0,18
13442,ZFAVFS9CW02993277,DLR3276,2022-07-22,84800.0,4664.82,80135.18,Loan,Retail,1,10
13443,2C3FXZJYT42714264,DLR6703,2023-05-29,48500.0,7823.87,40676.13,Loan,Rental,0,46
13444,ZARCJVPWX73925450,DLR1533,2022-04-13,49100.0,6311.58,42788.42,Loan,Fleet,1,12
13445,1C449E4NX65280094,DLR6924,2023-05-02,32000.0,5663.38,26336.62,Loan,Rental,0,32
13446,ZARNPY3J950374735,DLR3095,2023-12-19,28000.0,5715.59,22284.41,Loan,Rental,0,12
13447,1C6FFCARW22774697,DLR3101,2023-09-17,63900.0,2463.17,61436.83,Lease,Retail,1,140
13448,ZFA7D9F8J14736535,DLR9908,2022-09-14,34300.0,1146.23,33153.77,Loan,Retail,1,23
13449,1C4SLCB3V52236406,DLR4610,2022-07-10,41100.0,2890.18,38209.82,Loan,Retail,0,8
13450,1C66RCYA557729856,DLR6785,2024-10-16,63900.0,1691.64,62208.36,Cash,Retail,1,13
13451,1B397SD4T75289253,DLR5408,2022-08-28,33300.0,1696.06,31603.94,Lease,Retail,0,64
13452,3C62VUPYJ17435224,DLR8069,2024-07-15,42000.0,8268.49,33731.51,Loan,Rental,0,15
13453,ZARBYK5BY27444931,DLR1004,2024-08-28,85000.0,13175.12,71824.88,Loan,Fleet,0,13
13454,1C46T41PJ11828137,DLR6565,2023-08-02,28000.0,2554.19,25445.81,Loan,Retail,1,22
13455,ZFAYRZM5261949011,DLR7906,2022-12-19,26000.0,1519.41,24480.59,Lease,Retail,1,15
13456,1C3AXGWN027801813,DLR5170,2023-09-06,70600.0,7988.4,62611.6,Loan,Fleet,0,12
13457,3C62VUPYJ17435224,DLR1760,2022-04-12,42000.0,4352.36,37647.64,Loan,Fleet,0,2
13458,ZFAJN6FPL62670412,DLR7474,2024-12-26,28500.0,3341.75,25158.25,Loan,Retail,0,10
13459,ZFAR87XYE95636516,DLR3848,2024-10-04,61600.0,8226.98,53373.02,Loan,Fleet,0,1
13460,1C4H5E08P02819855,DLR6172,2022-04-08,93800.0,5375.18,88424.82,Lease,Retail,0,98
13461,3C6MLVFX481528000,DLR9399,2024-04-17,42000.0,661.66,41338.34,Loan,Retail,1,6
13462,ZFAX40R1828544728,DLR4190,2023-02-22,63200.0,1642.9,61557.1,Loan,Retail,1,16
13463,ZFARR4YWK66413376,DLR9783,2024-11-22,85000.0,4147.59,80852.41,Loan,Retail,0,11
13464,1C6JCAVWA70003524,DLR9680,2022-07-11,56000.0,3891.06,52108.94,Cash,Fleet,0,9
13465,ZFA5XWFFZ69703796,DLR1760,2022-01-18,34800.0,5343.91,29456.09,Loan,Fleet,0,12
13466,ZFACVCVTV13512505,DLR6703,2022-10-09,55000.0,3408.83,51591.17,Loan,Retail,1,6
13467,1C3D05Y2024234404,DLR5157,2024-01-04,82500.0,11851.83,70648.17,Loan,Fleet,0,28
13468,1C4XHSD8S23697713,DLR3101,2022-10-15,48000.0,6021.9,41978.1,Loan,Fleet,0,5
13469,1B3A3K3SM52122577,DLR7081,2023-11-01,51600.0,2961.48,48638.52,Lease,Retail,0,41
13470,ZAR59UPKV57165036,DLR1004,2024-11-15,45200.0,3357.05,41842.95,Lease,Retail,0,9
13471,3C675WV0P10386890,DLR9099,2022-07-29,46000.0,906.87,45093.13,Loan,Retail,1,82
13472,1C3ZSHC3D32388660,DLR5706,2022-12-14,32200.0,1975.43,30224.57,Lease,Retail,1,51
13473,3C6U95A0Z52614498,DLR1004,2022-07-07,84300.0,10201.43,74098.57,Loan,Rental,0,27
13474,1C3EVW8DD77888265,DLR5422,2023-07-29,35000.0,2183.2,32816.8,Loan,Retail,0,5
13475,1C46T41PJ11828137,DLR3101,2023-08-24,28000.0,454.08,27545.92,Loan,Retail,0,33
13476,1B3J2D55H84372013,DLR3276,2022-04-29,90000.0,1647.49,88352.51,Loan,Retail,0,6
13477,ZFACUT9VN46920737,DLR4885,2023-05-20,28400.0,2510.64,25889.36,Loan,Fleet,0,22
13478,3C63Y3DZB91458613,DLR3979,2024-04-27,84600.0,5491.22,79108.78,Lease,Retail,0,4
13479,1C4FV4PAZ12128062,DLR9680,2024-02-09,61600.0,2074.5,59525.5,Loan,Retail,0,4
13480,1B397SD4T75289253,DLR4190,2024-04-14,33300.0,544.41,32755.59,Loan,Retail,1,39
13481,1C3EVW8DD77888265,DLR6833,2023-01-31,35000.0,1874.09,33125.91,Lease,Retail,1,9
13482,1C4Y2955N48136760,DLR5408,2024-03-20,28400.0,546.33,27853.67,Loan,Retail,0,33
13483,ZAR1WCR7P45307074,DLR5408,2024-07-08,42000.0,1744.23,40255.77,Loan,Retail,1,80
13484,2C38XSVWZ86939344,DLR5480,2024-11-15,32400.0,1886.43,30513.57,Loan,Retail,0,28
13485,ZAR4TGNF899541398,DLR3166,2022-06-12,89200.0,1990.64,87209.36,Loan,Retail,1,40
13486,ZFA0XEPZ501753931,DLR5121,2022-11-05,66100.0,9326.94,56773.06,Loan,Rental,0,5
13487,1C6JXVEKU51916768,DLR5706,2022-08-13,66200.0,1906.77,64293.23,Loan,Retail,1,13
13488,1C3B6LH1780832460,DLR3924,2024-10-02,35100.0,2479.88,32620.12,Lease,Retail,1,19
13489,3C6BXWXSG16548193,DLR3979,2023-12-26,31500.0,1266.32,30233.68,Lease,Retail,0,34
13490,ZFA7D9F8J14736535,DLR5644,2024-06-03,34300.0,1146.24,33153.76,Loan,Retail,0,7
13491,1C6JCAVWA70003524,DLR6570,2023-05-18,56000.0,8736.52,47263.48,Loan,Fleet,0,58
13492,2C33ZC1MD20665936,DLR5480,2023-01-01,95000.0,5069.22,89930.78,Cash,Retail,1,75
13493,ZFAX40R1828544728,DLR3262,2022-06-08,63200.0,5219.9,57980.1,Loan,Retail,0,10
13494,ZAR826GZV47754116,DLR6172,2024-04-16,48100.0,1811.43,46288.57,Loan,Retail,0,77
13495,3C6V9D41K94384972,DLR9399,2023-02-08,34900.0,1831.99,33068.01,Loan,Retail,0,15
13496,1C4XHSD8S23697713,DLR3262,2024-10-30,48000.0,3203.13,44796.87,Loan,Retail,1,32
13497,3C6V9D41K94384972,DLR3935,2023-09-05,34900.0,868.2,34031.8,Lease,Retail,0,66
13498,3C6NXZXST05052908,DLR3996,2022-02-20,57200.0,4225.56,52974.44,Lease,Retail,0,8
13499,2C3X84Z1M02637704,DLR4965,2023-05-18,63300.0,3467.45,59832.55,Lease,Retail,0,36
13500,1C4CSPZT700602653,DLR4965,2022-08-19,68300.0,3488.21,64811.79,Loan,Retail,0,56
13501,2C3HL1MW035198895,DLR3101,2023-12-25,34000.0,3747.69,30252.31,Loan,Retail,1,57
13502,1B3VH2B1083689405,DLR3776,2023-05-20,47300.0,3716.63,43583.37,Loan,Retail,0,66
13503,ZARYYFAEA43582378,DLR1004,2023-10-06,28700.0,2542.41,26157.59,Lease,Retail,0,30
13504,2C3KGUHH514044532,DLR3166,2022-10-11,68500.0,6274.23,62225.77,Loan,Retail,0,25
13505,ZARBYK5BY27444931,DLR3095,2023-04-12,85000.0,9209.59,75790.41,Cash,Fleet,0,26
13506,1B3JFPNRW55984097,DLR6742,2022-07-30,46900.0,3588.91,43311.09,Loan,Retail,0,29
13507,1B3EB9X2S85733168,DLR7296,2022-03-12,48800.0,7620.9,41179.1,Loan,Fleet,0,1
13508,ZFARH8E2D14313744,DLR4387,2024-10-20,67100.0,4530.89,62569.11,Lease,Retail,0,49
13509,1C4XHSD8S23697713,DLR4190,2022-06-28,48000.0,3237.22,44762.78,Loan,Fleet,0,12
13510,ZFARZE9T119802920,DLR1137,2024-09-28,42000.0,4905.51,37094.49,Lease,Fleet,1,17
13511,2C3L0159E35342202,DLR3924,2024-11-04,55700.0,4343.21,51356.79,Lease,Retail,0,1
13512,ZARNPY3J950374735,DLR3276,2022-07-12,28000.0,4529.38,23470.62,Loan,Fleet,0,25
13513,3C6N9YVZ472032298,DLR3166,2024-08-01,45000.0,3793.63,41206.37,Cash,Retail,0,7
13514,ZAR1WCR7P45307074,DLR9071,2022-10-14,42000.0,4076.04,37923.96,Loan,Retail,1,92
13515,1C3GDRPS169043821,DLR7906,2024-12-07,89800.0,8377.77,81422.23,Lease,Retail,0,9
13516,1C4VVEAWU93793465,DLR1533,2022-12-31,41500.0,3303.33,38196.67,Loan,Retail,0,133
13517,ZFAVDS5YZ10823901,DLR7877,2023-07-04,41600.0,2846.62,38753.38,Loan,Retail,0,25
13518,ZARU9S2NH77245356,DLR1639,2022-07-13,35000.0,2240.49,32759.51,Cash,Retail,0,64
13519,1C3B6LH1780832460,DLR9908,2023-03-02,35100.0,690.1,34409.9,Loan,Retail,0,114
13520,ZFAF0T7UY00896748,DLR9099,2022-12-28,48000.0,3248.94,44751.06,Loan,Retail,1,6
13521,2C3Z41ZUY43312942,DLR6570,2024-11-22,40900.0,2194.21,38705.79,Cash,Retail,0,27
13522,ZAR8C7Y1H82521720,DLR5644,2023-06-18,29200.0,4066.64,25133.36,Loan,Fleet,0,1
13523,1C3LSZE8916846722,DLR8921,2022-03-22,32000.0,973.62,31026.38,Lease,Retail,1,5
13524,1B3SC60T686617199,DLR6742,2023-03-31,85000.0,6751.38,78248.62,Cash,Retail,0,23
13525,3C6MLZ5LZ29854339,DLR9099,2024-10-16,30000.0,5739.05,24260.95,Loan,Rental,0,56
13526,3C6FXX4EZ09103164,DLR8069,2022-12-20,28800.0,1305.54,27494.46,Loan,Retail,1,6
13527,3C6U95A0Z52614498,DLR4387,2024-10-20,84300.0,8916.11,75383.89,Loan,Fleet,0,2
13528,1C4GM1X2G59461962,DLR1137,2022-03-22,65800.0,3757.81,62042.19,Lease,Retail,0,27
13529,1C3G4EWL080558590,DLR5480,2024-05-08,32600.0,1873.74,30726.26,Loan,Retail,1,28
13530,3C6U95A0Z52614498,DLR5706,2022-10-11,84300.0,6755.99,77544.01,Lease,Retail,1,27
13531,2C3HXJM3C94262809,DLR3095,2024-02-01,82800.0,3517.51,79282.49,Loan,Retail,1,1
13532,ZAR4TGNF899541398,DLR6565,2023-05-18,89200.0,5596.91,83603.09,Loan,Retail,1,9
13533,1C6PLMLFT15937882,DLR6570,2022-06-10,83900.0,1471.8,82428.2,Lease,Retail,0,40
13534,ZARBYK5BY27444931,DLR1116,2022-08-10,85000.0,2404.87,82595.13,Cash,Retail,0,43
13535,1B3J2D55H84372013,DLR2029,2023-11-13,90000.0,8493.71,81506.29,Loan,Retail,0,18
13536,1B3Y64CFL75216695,DLR3641,2022-08-09,30000.0,2753.41,27246.59,Loan,Retail,1,128
13537,ZAR72KZ1264120703,DLR3949,2023-05-30,40700.0,2255.78,38444.22,Lease,Retail,0,6
13538,ZARCC79FL57663492,DLR3095,2023-01-31,46200.0,4136.76,42063.24,Loan,Fleet,0,10
13539,ZFAR87XYE95636516,DLR4885,2022-02-03,61600.0,10018.96,51581.04,Loan,Fleet,0,2
13540,1B397SD4T75289253,DLR6570,2022-09-05,33300.0,3320.06,29979.94,Cash,Fleet,0,18
13541,ZFAVFS9CW02993277,DLR3166,2023-08-27,84800.0,3160.26,81639.74,Cash,Retail,0,58
13542,1C46T41PJ11828137,DLR6653,2022-10-22,28000.0,1433.43,26566.57,Lease,Retail,1,20
13543,2C35SGDFS21775718,DLR3641,2024-10-08,85000.0,7720.67,77279.33,Loan,Retail,0,36
13544,1C449E4NX65280094,DLR6785,2023-02-10,32000.0,1100.97,30899.03,Loan,Retail,1,37
13545,1C419S0PN24118706,DLR1533,2023-12-26,34300.0,1412.98,32887.02,Lease,Retail,1,40
13546,ZFAWAHZ5W07857154,DLR3924,2024-07-12,94300.0,7661.59,86638.41,Lease,Retail,1,15
13547,1C6PLMLFT15937882,DLR3101,2024-03-02,83900.0,3256.98,80643.02,Lease,Retail,1,63
13548,3C63VC0U857154386,DLR1852,2024-06-03,65500.0,2567.07,62932.93,Loan,Retail,1,42
13549,3C6BXWXSG16548193,DLR8904,2023-10-07,31500.0,3556.35,27943.65,Loan,Retail,1,94
13550,1B3VH2B1083689405,DLR7906,2022-05-12,47300.0,3066.6,44233.4,Lease,Retail,0,12
13551,ZARR9C81D02218049,DLR5644,2024-06-19,60600.0,3054.98,57545.02,Lease,Retail,0,48
13552,2C35SGDFS21775718,DLR5480,2022-12-02,85000.0,7754.27,77245.73,Loan,Retail,0,1
13553,ZARWTTTVS03143886,DLR3996,2024-12-05,69300.0,5571.35,63728.65,Loan,Retail,1,82
13554,ZARU9S2NH77245356,DLR3794,2022-10-19,35000.0,3171.1,31828.9,Loan,Retail,0,12
13555,1C4GM1X2G59461962,DLR5644,2022-04-27,65800.0,5186.03,60613.97,Lease,Retail,0,29
13556,ZARRAMZPF41603506,DLR9908,2023-11-24,55600.0,4310.38,51289.62,Cash,Retail,1,60
13557,2C33ZC1MD20665936,DLR3924,2022-11-09,95000.0,5322.12,89677.88,Cash,Retail,0,20
13558,ZFADZK0Y683513963,DLR7511,2023-07-06,30300.0,2014.32,28285.68,Lease,Retail,1,97
13559,2C38A1VRW97961816,DLR4610,2023-07-31,49100.0,4057.61,45042.39,Cash,Retail,1,61
13560,1C3N7G9F207927808,DLR3101,2024-08-16,66900.0,4394.2,62505.8,Lease,Retail,0,8
13561,1B3BNWBC356229392,DLR4013,2023-06-04,34000.0,382.57,33617.43,Lease,Retail,0,1
13562,1B3XMYXZ068696345,DLR3996,2022-11-28,28700.0,2046.46,26653.54,Loan,Fleet,0,48
13563,2C3KGUHH514044532,DLR3949,2022-06-29,68500.0,7275.41,61224.59,Loan,Fleet,0,7
13564,ZAR0LMA5V41607243,DLR7877,2023-03-19,34000.0,4959.52,29040.48,Loan,Fleet,0,3
13565,3C6P4TCB222514775,DLR2856,2023-08-11,40800.0,2854.47,37945.53,Loan,Retail,0,69
13566,2C38A1VRW97961816,DLR1760,2024-07-26,49100.0,1199.14,47900.86,Cash,Retail,1,13
13567,2C39Y8TZL13456478,DLR1137,2023-09-12,89400.0,12249.11,77150.89,Loan,Fleet,0,5
13568,ZFACUT9VN46920737,DLR6614,2024-09-26,28400.0,2656.03,25743.97,Cash,Retail,0,54
13569,3C67KPE8L40814679,DLR5480,2023-04-15,89800.0,5444.81,84355.19,Lease,Retail,0,53
13570,2C3WAJ3L864332468,DLR1004,2023-04-07,24000.0,1397.34,22602.66,Lease,Retail,0,180
13571,1B31AVW0K12525937,DLR5706,2023-04-28,73600.0,6217.18,67382.82,Loan,Retail,0,54
13572,1B3E7AUXZ03737329,DLR7296,2024-07-12,94800.0,3701.29,91098.71,Loan,Retail,0,88
13573,2C3229YP938936656,DLR9680,2023-01-22,66300.0,6920.77,59379.23,Cash,Fleet,0,23
13574,1C3GDRPS169043821,DLR4013,2022-02-26,89800.0,5877.91,83922.09,Lease,Retail,1,32
13575,1C6PLMLFT15937882,DLR2938,2024-07-25,83900.0,3540.45,80359.55,Loan,Retail,1,31
13576,1B3XMYXZ068696345,DLR1116,2023-11-08,28700.0,2694.64,26005.36,Cash,Retail,0,71
13577,1B3X791RD68469072,DLR3166,2022-09-20,26000.0,612.97,25387.03,Loan,Retail,1,14
13578,1B31861UA07283153,DLR3641,2024-12-16,30000.0,2148.12,27851.88,Loan,Retail,1,90
13579,1C6GELJJH79370660,DLR3276,2023-02-01,61100.0,1021.05,60078.95,Loan,Retail,1,55
13580,ZARRAMZPF41603506,DLR2938,2024-02-10,55600.0,7278.36,48321.64,Loan,Rental,0,32
13581,3C6P4TCB222514775,DLR7877,2023-10-28,40800.0,5191.72,35608.28,Lease,Fleet,0,3
13582,3C6BXWXSG16548193,DLR6653,2023-02-27,31500.0,2440.68,29059.32,Lease,Retail,1,17
13583,1C3VBAFTR75805028,DLR4610,2024-12-12,64700.0,11886.97,52813.03,Loan,Fleet,0,14
13584,1C4XHSD8S23697713,DLR5706,2022-04-02,48000.0,3353.45,44646.55,Loan,Retail,1,1
13585,1C46T41PJ11828137,DLR3979,2022-01-22,28000.0,805.77,27194.23,Loan,Retail,1,31
13586,ZFAX40R1828544728,DLR5408,2024-01-30,63200.0,4900.29,58299.71,Lease,Retail,0,13
13587,3C675WV0P10386890,DLR4885,2022-06-21,46000.0,8634.68,37365.32,Cash,Rental,0,1
13588,1C3B6LH1780832460,DLR3794,2022-02-24,35100.0,2133.28,32966.72,Cash,Retail,0,66
13589,ZAR2XWBD401412726,DLR5098,2024-06-03,40500.0,3105.62,37394.38,Loan,Retail,0,36
13590,1C6Y8NH8S49379788,DLR7877,2024-09-29,66800.0,3610.31,63189.69,Lease,Retail,0,4
13591,ZFA5XWFFZ69703796,DLR7906,2023-12-11,34800.0,6091.07,28708.93,Loan,Fleet,0,13
13592,ZARR9C81D02218049,DLR7618,2023-10-27,60600.0,4529.4,56070.6,Lease,Retail,1,46
13593,1C3SZZE9S29087337,DLR7618,2024-12-03,55300.0,4143.65,51156.35,Lease,Retail,0,4
13594,ZFAV3F2SZ68074201,DLR7877,2024-01-19,26000.0,1807.97,24192.03,Loan,Fleet,0,4
13595,2C35SGDFS21775718,DLR5706,2022-11-14,85000.0,13140.44,71859.56,Loan,Rental,0,16
13596,2C3EKTCRP40226511,DLR7144,2022-10-29,84400.0,6663.77,77736.23,Lease,Retail,0,35
13597,1C6Y8NH8S49379788,DLR2856,2022-06-13,66800.0,5332.61,61467.39,Lease,Retail,0,9
13598,1C419S0PN24118706,DLR9071,2022-08-20,34300.0,1549.04,32750.96,Lease,Retail,0,46
13599,1C4R349CY07956393,DLR3389,2024-05-27,34800.0,496.5,34303.5,Lease,Retail,1,107
13600,1C4XHSD8S23697713,DLR6833,2024-08-11,48000.0,1164.29,46835.71,Loan,Retail,0,12
13601,2C30Y9JPN07517257,DLR3276,2024-11-17,95000.0,8782.72,86217.28,Lease,Retail,0,18
13602,ZARCC79FL57663492,DLR3776,2023-08-15,46200.0,2820.09,43379.91,Cash,Retail,0,35
13603,1B3L18ZG125759823,DLR6742,2024-12-09,84400.0,13748.72,70651.28,Loan,Fleet,0,6
13604,1C65CC5P855006532,DLR4885,2022-10-04,35500.0,4037.4,31462.6,Loan,Fleet,0,7
13605,3C6362BX409149499,DLR8069,2024-07-02,48100.0,1499.57,46600.43,Loan,Retail,0,32
13606,3C6V9D41K94384972,DLR3148,2022-11-11,34900.0,4963.51,29936.49,Loan,Fleet,0,2
13607,2C3FC5XH714220896,DLR8901,2023-04-11,94000.0,3195.54,90804.46,Cash,Retail,1,2
13608,ZFACUT9VN46920737,DLR8069,2022-03-28,28400.0,2220.01,26179.99,Lease,Retail,1,6
13609,ZARUJ9XTT08117861,DLR1760,2022-04-27,80000.0,2869.18,77130.82,Loan,Retail,0,12
13610,3C6LK3D5Y61921159,DLR3776,2022-09-12,61400.0,8222.38,53177.62,Loan,Rental,0,1
13611,2C3HXJM3C94262809,DLR4885,2022-10-12,82800.0,4611.2,78188.8,Lease,Retail,1,13
13612,1B3BNWBC356229392,DLR1639,2023-09-27,34000.0,2524.44,31475.56,Loan,Retail,0,61
13613,ZAR826GZV47754116,DLR2938,2022-12-01,48100.0,7247.76,40852.24,Loan,Fleet,0,17
